ID,Latitude,Longitude,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30
SLD_09922,9.561077,77.07939,0.2084687203168869,0.20734789967536926,0.2925286889076233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09923,10.462333,76.61693,3.355273485183716,3.355273485183716,3.355273485183716,3.355273485183716,3.355273485183716,1.2305794954299927,1.2305794954299927,1.2305794954299927,1.2305794954299927,1.2305794954299927,1.1612995862960815,1.1612995862960815,1.1612995862960815,1.1612995862960815,1.1612995862960815,0.7176722884178162,0.7176722884178162,0.7176722884178162,0.7176722884178162,0.7176722884178162,0.6124405264854431,0.6124405264854431,0.6124405264854431,0.6124405264854431,0.6124405264854431,0.633120596408844,0.633120596408844,0.633120596408844,0.633120596408844,0.633120596408844
SLD_09924,10.461374,76.954943,1.0992416143417358,6.595449924468994,1.0992416143417358,1.0992416143417358,1.0992416143417358,0.3507048189640045,0.3507048189640045,0.3507048189640045,2.104228973388672,0.3507048189640045,0.0,0.0,0.0,2.0988402366638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271490216255188,0.07243797183036804,0.07243797183036804,0.07243797183036804,0.07243797183036804
SLD_09925,12.911282,74.970984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09926,17.522467,73.684168,0.13101314008235931,0.13101314008235931,0.13101314008235931,0.13101314008235931,0.13101314008235931,0.0,0.0,0.5840190052986145,0.0,0.5840190052986145,0.03148248419165611,0.03148248419165611,0.03148248419165611,0.03148248419165611,0.03148248419165611,0.0,0.0,0.0,0.0,0.23068663477897644,0.02736939862370491,0.16421639919281006,0.02736939862370491,0.02736939862370491,0.02736939862370491,0.0,0.0,0.0,0.0,0.0
SLD_09927,14.477526,74.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09928,12.929929,74.890634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09929,10.837609,77.265576,0.0349632203578949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09930,14.73145,75.365867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLD_09931,8.726351,77.290534,3.6248459815979004,0.13910244405269623,0.0,0.0,0.0,0.0,3.786261558532715,0.0,0.0,0.0,0.0,0.0,0.0,1.2199434041976929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15709230303764343,0.0,0.0,0.6079713106155396,0.6079713106155396,0.6079713106155396,0.6079713106155396,0.6079713106155396
