ID,Category,Latitude,Longitude
SLD_04631,Landslide,13.52,75.26
SLD_04632,Landslide,13.53,75.33
SLD_04633,Landslide,13.53,75.16
SLD_04634,Landslide,13.53,75.24
SLD_04635,Landslide,13.53,75.38
SLD_04636,Landslide,13.53,75.27
SLD_04637,Landslide,13.53,75.26
SLD_04638,Landslide,13.54,75.11
SLD_04639,Landslide,13.54,75.39
SLD_04640,Landslide,13.54,75.27
SLD_04641,Landslide,13.55,75.35
SLD_04642,Landslide,13.55,75.16
SLD_04643,Landslide,13.55,75.12
SLD_04644,Landslide,13.55,75.43
SLD_04645,Landslide,13.56,75.17
SLD_04646,Landslide,13.57,75.3
SLD_04647,Landslide,13.57,75.29
SLD_04648,Landslide,13.57,75.33
SLD_04649,Landslide,13.57,75.41
SLD_04650,Landslide,13.57,75.33
SLD_04651,Landslide,13.58,75.31
SLD_04652,Landslide,13.58,75.31
SLD_04653,Landslide,13.58,75.31
SLD_04654,Landslide,13.59,75.37
SLD_04655,Landslide,13.59,75.36
SLD_04656,Landslide,13.59,75.36
SLD_04657,Landslide,13.59,75.36
SLD_04658,Landslide,13.59,75.45
SLD_04659,Landslide,13.59,75.41
SLD_04660,Landslide,13.59,75.32
SLD_04661,Landslide,13.6,75.33
SLD_04662,Landslide,13.6,75.3
SLD_04663,Landslide,13.6,75.28
SLD_04664,Landslide,13.6,75.31
SLD_04665,Landslide,13.61,75.33
SLD_04666,Landslide,13.62,75.33
SLD_04667,Landslide,13.62,75.26
SLD_04668,Landslide,13.62,75.26
SLD_04669,Landslide,13.62,75.26
SLD_04670,Landslide,13.62,75.27
SLD_04671,Landslide,13.62,75.38
SLD_04672,Landslide,13.62,75.37
SLD_04673,Landslide,13.62,75.29
SLD_04674,Landslide,13.63,75.28
SLD_04675,Landslide,13.63,75.15
SLD_04676,Landslide,13.63,75.15
SLD_04677,Landslide,13.63,75.29
SLD_04678,Landslide,13.64,75.3
SLD_04679,Landslide,13.64,75.14
SLD_04680,Landslide,13.64,75.13
SLD_04681,Landslide,13.64,75.22
SLD_04682,Landslide,13.65,75.32
SLD_04683,Landslide,13.66,75.22
SLD_04684,Landslide,13.66,75.28
SLD_04685,Landslide,13.66,75.14
SLD_04686,Landslide,13.66,75.14
SLD_04687,Landslide,13.66,75.47
SLD_04688,Landslide,13.67,75.07
SLD_04689,Landslide,13.67,75.26
SLD_04690,Landslide,13.67,74.94
SLD_04691,Landslide,13.68,75.05
SLD_04692,Landslide,13.68,75.05
SLD_04693,Landslide,13.68,75.05
SLD_04694,Landslide,13.68,75.25
SLD_04695,Landslide,13.68,74.93
SLD_04696,Landslide,13.69,75.23
SLD_04697,Landslide,13.69,75.15
SLD_04698,Landslide,13.69,75.15
SLD_04699,Landslide,13.69,75.1
SLD_04700,Landslide,13.69,75.24
SLD_04701,Landslide,13.69,75.18
SLD_04702,Landslide,13.69,74.94
SLD_04703,Landslide,13.69,74.93
SLD_04704,Landslide,13.7,75.22
SLD_04705,Landslide,13.7,75.14
SLD_04706,Landslide,13.7,75.14
SLD_04707,Landslide,13.7,75.26
SLD_04708,Landslide,13.7,75.26
SLD_04709,Landslide,13.7,75.26
SLD_04710,Landslide,13.7,75.06
SLD_04711,Landslide,13.7,75.4
SLD_04712,Landslide,13.7,75.27
SLD_04713,Landslide,13.7,75.0
SLD_04714,Landslide,13.7,74.97
SLD_04715,Landslide,13.71,75.13
SLD_04716,Landslide,13.71,75.09
SLD_04717,Landslide,13.71,75.06
SLD_04718,Landslide,13.71,75.05
SLD_04719,Landslide,13.71,75.44
SLD_04720,Landslide,13.71,75.0
SLD_04721,Landslide,13.71,75.0
SLD_04722,Landslide,13.71,75.0
SLD_04723,Landslide,13.71,74.97
SLD_04724,Landslide,13.72,75.15
SLD_04725,Landslide,13.72,75.25
SLD_04726,Landslide,13.72,75.05
SLD_04727,Landslide,13.72,75.04
SLD_04728,Landslide,13.72,75.39
SLD_04729,Landslide,13.72,75.0
SLD_04730,Landslide,13.72,75.01
SLD_04731,Landslide,13.72,75.43
SLD_04732,Landslide,13.72,75.0
SLD_04733,Landslide,13.72,75.0
SLD_04734,Landslide,13.72,75.0
SLD_04735,Landslide,13.72,75.0
SLD_04736,Landslide,13.72,75.0
SLD_04737,Landslide,13.72,75.0
SLD_04738,Landslide,13.72,75.0
SLD_04739,Landslide,13.72,74.99
SLD_04740,Landslide,13.72,74.97
SLD_04741,Landslide,13.72,74.97
SLD_04742,Landslide,13.72,74.97
SLD_04743,Landslide,13.72,74.98
SLD_04744,Landslide,13.72,74.98
SLD_04745,Landslide,13.72,74.98
SLD_04746,Landslide,13.72,74.98
SLD_04747,Landslide,13.72,74.98
SLD_04748,Landslide,13.72,74.98
SLD_04749,Landslide,13.72,74.98
SLD_04750,Landslide,13.72,74.98
SLD_04751,Landslide,13.72,74.98
SLD_04752,Landslide,13.72,74.98
SLD_04753,Landslide,13.72,74.98
SLD_04754,Landslide,13.72,74.98
SLD_04755,Landslide,13.72,74.99
SLD_04756,Landslide,13.72,74.99
SLD_04757,Landslide,13.72,74.99
SLD_04758,Landslide,13.72,74.99
SLD_04759,Landslide,13.72,74.99
SLD_04760,Landslide,13.72,74.99
SLD_04761,Landslide,13.72,74.99
SLD_04762,Landslide,13.72,74.99
SLD_04763,Landslide,13.72,74.99
SLD_04764,Landslide,13.72,74.99
SLD_04765,Landslide,13.72,74.97
SLD_04766,Landslide,13.72,74.97
SLD_04767,Landslide,13.73,75.03
SLD_04768,Landslide,13.73,75.02
SLD_04769,Landslide,13.73,75.44
SLD_04770,Landslide,13.73,74.99
SLD_04771,Landslide,13.74,75.27
SLD_04772,Landslide,13.74,74.82
SLD_04773,Landslide,13.74,74.82
SLD_04774,Landslide,13.75,75.28
SLD_04775,Landslide,13.75,75.24
SLD_04776,Landslide,13.76,74.91
SLD_04777,Landslide,13.76,75.31
SLD_04778,Landslide,13.76,75.45
SLD_04779,Landslide,13.76,75.24
SLD_04780,Landslide,13.76,75.25
SLD_04781,Landslide,13.76,75.07
SLD_04782,Landslide,13.77,75.28
SLD_04783,Landslide,13.77,75.05
SLD_04784,Landslide,13.78,75.27
SLD_04785,Landslide,13.78,75.27
SLD_04786,Landslide,13.78,75.23
SLD_04787,Landslide,13.78,75.23
SLD_04788,Landslide,13.78,75.23
SLD_04789,Landslide,13.78,75.23
SLD_04790,Landslide,13.78,75.1
SLD_04791,Landslide,13.78,75.04
SLD_04792,Landslide,13.79,75.35
SLD_04793,Landslide,13.79,75.35
SLD_04794,Landslide,13.79,75.34
SLD_04795,Landslide,13.79,75.19
SLD_04796,Landslide,13.79,75.12
SLD_04797,Landslide,13.79,75.12
SLD_04798,Landslide,13.79,75.12
SLD_04799,Landslide,13.79,75.04
SLD_04800,Landslide,13.8,74.88
SLD_04801,Landslide,13.8,74.87
SLD_04802,Landslide,13.8,74.82
SLD_04803,Landslide,13.8,75.33
SLD_04804,Landslide,13.8,75.33
SLD_04805,Landslide,13.8,75.33
SLD_04806,Landslide,13.8,75.34
SLD_04807,Landslide,13.8,75.34
SLD_04808,Landslide,13.8,75.33
SLD_04809,Landslide,13.8,75.33
SLD_04810,Landslide,13.8,75.33
SLD_04811,Landslide,13.8,75.15
SLD_04812,Landslide,13.81,74.98
SLD_04813,Landslide,13.81,74.98
SLD_04814,Landslide,13.81,74.97
SLD_04815,Landslide,13.81,75.32
SLD_04816,Landslide,13.81,75.32
SLD_04817,Landslide,13.81,75.13
SLD_04818,Landslide,13.81,75.13
SLD_04819,Landslide,13.81,75.16
SLD_04820,Landslide,13.81,75.09
SLD_04821,Landslide,13.81,75.03
SLD_04822,Landslide,13.82,74.77
SLD_04823,Landslide,13.82,75.06
SLD_04824,Landslide,13.82,75.03
SLD_04825,Landslide,13.83,75.07
SLD_04826,Landslide,13.83,75.06
SLD_04827,Landslide,13.83,75.19
SLD_04828,Landslide,13.84,75.29
SLD_04829,Landslide,13.84,75.38
SLD_04830,Landslide,13.84,75.01
SLD_04831,Landslide,13.84,75.16
SLD_04832,Landslide,13.84,75.19
SLD_04833,Landslide,13.84,75.17
SLD_04834,Landslide,13.84,75.15
SLD_04835,Landslide,13.84,75.16
SLD_04836,Landslide,13.84,75.14
SLD_04837,Landslide,13.84,75.14
SLD_04838,Landslide,13.84,75.06
SLD_04839,Landslide,13.84,75.06
SLD_04840,Landslide,13.84,75.01
SLD_04841,Landslide,13.84,75.01
SLD_04842,Landslide,13.84,75.01
SLD_04843,Landslide,13.84,75.03
SLD_04844,Landslide,13.84,75.46
SLD_04845,Landslide,13.84,75.46
SLD_04846,Landslide,13.85,75.0
SLD_04847,Landslide,13.85,74.67
SLD_04848,Landslide,13.85,74.67
SLD_04849,Landslide,13.85,74.67
SLD_04850,Landslide,13.85,74.67
SLD_04851,Landslide,13.85,75.42
SLD_04852,Landslide,13.85,75.42
SLD_04853,Landslide,13.85,75.42
SLD_04854,Landslide,13.85,75.39
SLD_04855,Landslide,13.85,75.39
SLD_04856,Landslide,13.85,75.22
SLD_04857,Landslide,13.85,75.06
SLD_04858,Landslide,13.85,75.06
SLD_04859,Landslide,13.85,75.1
SLD_04860,Landslide,13.85,75.11
SLD_04861,Landslide,13.85,75.0
SLD_04862,Landslide,13.86,74.88
SLD_04863,Landslide,13.86,75.37
SLD_04864,Landslide,13.86,75.16
SLD_04865,Landslide,13.86,75.15
SLD_04866,Landslide,13.86,75.17
SLD_04867,Landslide,13.86,75.0
SLD_04868,Landslide,13.87,74.9
SLD_04869,Landslide,13.87,74.89
SLD_04870,Landslide,13.87,75.4
SLD_04871,Landslide,13.87,75.42
SLD_04872,Landslide,13.87,75.37
SLD_04873,Landslide,13.87,75.06
SLD_04874,Landslide,13.87,75.14
SLD_04875,Landslide,13.87,75.09
SLD_04876,Landslide,13.87,75.05
SLD_04877,Landslide,13.88,74.81
SLD_04878,Landslide,13.88,74.81
SLD_04879,Landslide,13.88,74.93
SLD_04880,Landslide,13.88,74.93
SLD_04881,Landslide,13.88,74.93
SLD_04882,Landslide,13.88,74.92
SLD_04883,Landslide,13.88,74.92
SLD_04884,Landslide,13.88,75.13
SLD_04885,Landslide,13.88,75.19
SLD_04886,Landslide,13.88,75.22
SLD_04887,Landslide,13.88,75.22
SLD_04888,Landslide,13.88,75.14
SLD_04889,Landslide,13.88,75.14
SLD_04890,Landslide,13.88,75.14
SLD_04891,Landslide,13.88,75.16
SLD_04892,Landslide,13.88,75.11
SLD_04893,Landslide,13.89,74.82
SLD_04894,Landslide,13.89,74.82
SLD_04895,Landslide,13.89,74.82
SLD_04896,Landslide,13.89,74.82
SLD_04897,Landslide,13.89,74.82
SLD_04898,Landslide,13.89,74.82
SLD_04899,Landslide,13.89,74.83
SLD_04900,Landslide,13.89,74.83
SLD_04901,Landslide,13.89,74.83
SLD_04902,Landslide,13.89,74.83
SLD_04903,Landslide,13.89,74.83
SLD_04904,Landslide,13.89,74.83
SLD_04905,Landslide,13.89,74.83
SLD_04906,Landslide,13.89,74.83
SLD_04907,Landslide,13.89,74.83
SLD_04908,Landslide,13.89,74.83
SLD_04909,Landslide,13.89,74.83
SLD_04910,Landslide,13.89,74.83
SLD_04911,Landslide,13.89,74.84
SLD_04912,Landslide,13.89,74.84
SLD_04913,Landslide,13.89,74.84
SLD_04914,Landslide,13.89,74.84
SLD_04915,Landslide,13.89,74.84
SLD_04916,Landslide,13.89,74.95
SLD_04917,Landslide,13.89,74.93
SLD_04918,Landslide,13.89,75.33
SLD_04919,Landslide,13.89,75.33
SLD_04920,Landslide,13.89,75.33
SLD_04921,Landslide,13.89,75.33
SLD_04922,Landslide,13.89,75.19
SLD_04923,Landslide,13.89,75.19
SLD_04924,Landslide,13.89,75.19
SLD_04925,Landslide,13.89,75.17
SLD_04926,Landslide,13.89,75.17
SLD_04927,Landslide,13.89,75.2
SLD_04928,Landslide,13.9,74.91
SLD_04929,Landslide,13.9,74.91
SLD_04930,Landslide,13.9,74.92
SLD_04931,Landslide,13.9,74.92
SLD_04932,Landslide,13.9,74.82
SLD_04933,Landslide,13.9,74.82
SLD_04934,Landslide,13.9,74.82
SLD_04935,Landslide,13.9,74.86
SLD_04936,Landslide,13.9,74.84
SLD_04937,Landslide,13.9,74.82
SLD_04938,Landslide,13.9,74.83
SLD_04939,Landslide,13.9,74.83
SLD_04940,Landslide,13.9,74.83
SLD_04941,Landslide,13.9,74.83
SLD_04942,Landslide,13.9,74.83
SLD_04943,Landslide,13.9,74.83
SLD_04944,Landslide,13.9,74.84
SLD_04945,Landslide,13.9,74.94
SLD_04946,Landslide,13.9,74.94
SLD_04947,Landslide,13.9,74.94
SLD_04948,Landslide,13.9,75.3
SLD_04949,Landslide,13.9,75.3
SLD_04950,Landslide,13.9,75.3
SLD_04951,Landslide,13.91,74.93
SLD_04952,Landslide,13.91,74.92
SLD_04953,Landslide,13.91,74.92
SLD_04954,Landslide,13.91,74.94
SLD_04955,Landslide,13.91,74.93
SLD_04956,Landslide,13.91,74.88
SLD_04957,Landslide,13.91,74.88
SLD_04958,Landslide,13.91,74.86
SLD_04959,Landslide,13.91,74.86
SLD_04960,Landslide,13.91,74.86
SLD_04961,Landslide,13.91,74.86
SLD_04962,Landslide,13.91,74.86
SLD_04963,Landslide,13.91,74.86
SLD_04964,Landslide,13.91,74.85
SLD_04965,Landslide,13.91,74.85
SLD_04966,Landslide,13.91,75.3
SLD_04967,Landslide,13.91,75.16
SLD_04968,Landslide,13.91,75.16
SLD_04969,Landslide,13.91,75.16
SLD_04970,Landslide,13.91,75.16
SLD_04971,Landslide,13.92,74.92
SLD_04972,Landslide,13.92,74.91
SLD_04973,Landslide,13.92,74.9
SLD_04974,Landslide,13.92,74.9
SLD_04975,Landslide,13.92,74.9
SLD_04976,Landslide,13.92,74.89
SLD_04977,Landslide,13.92,74.9
SLD_04978,Landslide,13.92,74.88
SLD_04979,Landslide,13.92,74.92
SLD_04980,Landslide,13.92,74.92
SLD_04981,Landslide,13.92,74.92
SLD_04982,Landslide,13.92,74.83
SLD_04983,Landslide,13.92,74.82
SLD_04984,Landslide,13.92,75.37
SLD_04985,Landslide,13.92,75.19
SLD_04986,Landslide,13.92,75.19
SLD_04987,Landslide,13.92,75.18
SLD_04988,Landslide,13.92,75.18
SLD_04989,Landslide,13.92,75.18
SLD_04990,Landslide,13.92,75.16
SLD_04991,Landslide,13.92,75.42
SLD_04992,Landslide,13.92,75.42
SLD_04993,Landslide,13.93,74.92
SLD_04994,Landslide,13.93,74.91
SLD_04995,Landslide,13.93,74.87
SLD_04996,Landslide,13.93,74.84
SLD_04997,Landslide,13.93,74.85
SLD_04998,Landslide,13.93,74.87
SLD_04999,Landslide,13.93,74.68
SLD_05000,Landslide,13.93,75.2
