ID,Category,Latitude,Longitude
SLD_05073,Landslide,14.114,74.976431
SLD_05074,Landslide,14.119419,74.986361
SLD_05075,Landslide,14.120367,74.973403
SLD_05076,Landslide,14.120372,74.971867
SLD_05077,Landslide,14.127425,74.970967
SLD_05078,Landslide,14.127831,74.961164
SLD_05079,Landslide,14.128722,74.963661
SLD_05080,Landslide,14.137206,74.700028
SLD_05081,Landslide,14.143389,74.722225
SLD_05082,Landslide,14.147194,74.791139
SLD_05083,Landslide,14.165567,74.818631
SLD_05084,Landslide,14.167197,74.493886
SLD_05085,Landslide,14.170025,74.713867
SLD_05086,Landslide,14.173411,74.734375
SLD_05087,Landslide,14.17545,74.815561
SLD_05088,Landslide,14.194444,74.801667
SLD_05089,Landslide,14.195433,74.52785
SLD_05090,Landslide,14.206275,74.845044
SLD_05091,Landslide,14.206808,74.841672
SLD_05092,Landslide,14.206872,74.841175
SLD_05093,Landslide,14.210531,74.839356
SLD_05094,Landslide,14.217167,74.859472
SLD_05095,Landslide,14.218883,74.542164
SLD_05096,Landslide,14.219406,74.537361
SLD_05097,Landslide,14.219411,74.830753
SLD_05098,Landslide,14.219694,74.833539
SLD_05099,Landslide,14.221556,74.589669
SLD_05100,Landslide,14.222208,74.590919
SLD_05101,Landslide,14.222972,74.586583
SLD_05102,Landslide,14.223481,74.662131
SLD_05103,Landslide,14.225842,74.495886
SLD_05104,Landslide,14.226167,74.531
SLD_05105,Landslide,14.226761,74.528025
SLD_05106,Landslide,14.226983,74.528033
SLD_05107,Landslide,14.228011,74.596661
SLD_05108,Landslide,14.228333,74.814633
SLD_05109,Landslide,14.228697,74.815714
SLD_05110,Landslide,14.229125,74.816253
SLD_05111,Landslide,14.2295,74.668589
SLD_05112,Landslide,14.229553,74.669067
SLD_05113,Landslide,14.229953,74.609153
SLD_05114,Landslide,14.230039,74.448117
SLD_05115,Landslide,14.230194,74.527528
SLD_05116,Landslide,14.230747,74.671167
SLD_05117,Landslide,14.231456,74.567189
SLD_05118,Landslide,14.231603,74.828039
SLD_05119,Landslide,14.231622,74.461761
SLD_05120,Landslide,14.231828,74.811747
SLD_05121,Landslide,14.232933,74.813011
SLD_05122,Landslide,14.234739,74.812519
SLD_05123,Landslide,14.235144,74.812119
SLD_05124,Landslide,14.236508,74.495106
SLD_05125,Landslide,14.236778,74.446892
SLD_05126,Landslide,14.237869,74.447461
SLD_05127,Landslide,14.237903,74.596992
SLD_05128,Landslide,14.238231,74.447914
SLD_05129,Landslide,14.238522,74.448597
SLD_05130,Landslide,14.238533,74.449397
SLD_05131,Landslide,14.238608,74.4827
SLD_05132,Landslide,14.238939,74.457739
SLD_05133,Landslide,14.240242,74.594225
SLD_05134,Landslide,14.241386,74.456125
SLD_05135,Landslide,14.2422,74.452914
SLD_05136,Landslide,14.243736,74.655083
SLD_05137,Landslide,14.245403,74.657461
SLD_05138,Landslide,14.245425,74.576367
SLD_05139,Landslide,14.245444,74.577111
SLD_05140,Landslide,14.2457,74.656542
SLD_05141,Landslide,14.246047,74.572294
SLD_05142,Landslide,14.246194,74.57425
SLD_05143,Landslide,14.246953,74.485958
SLD_05144,Landslide,14.248083,74.67205
SLD_05145,Landslide,14.248139,74.653167
SLD_05146,Landslide,14.253694,74.807056
SLD_05147,Landslide,14.255972,74.793972
SLD_05148,Landslide,14.255972,74.857861
SLD_05149,Landslide,14.256472,74.671222
SLD_05150,Landslide,14.258972,74.671472
SLD_05151,Landslide,14.264111,74.540111
SLD_05152,Landslide,14.265528,74.757444
SLD_05153,Landslide,14.267583,74.680056
SLD_05154,Landslide,14.268222,74.7575
SLD_05155,Landslide,14.26875,74.684222
SLD_05156,Landslide,14.269167,74.683833
SLD_05157,Landslide,14.270972,74.687694
SLD_05158,Landslide,14.271194,74.691222
SLD_05159,Landslide,14.273333,74.702722
SLD_05160,Landslide,14.274,74.697944
SLD_05161,Landslide,14.274306,74.699056
SLD_05162,Landslide,14.274694,74.7085
SLD_05163,Landslide,14.274694,74.7085
SLD_05164,Landslide,14.275111,74.732028
SLD_05165,Landslide,14.275389,74.527528
SLD_05166,Landslide,14.275444,74.72725
SLD_05167,Landslide,14.275722,74.721861
SLD_05168,Landslide,14.27625,74.720667
SLD_05169,Landslide,14.277111,74.737833
SLD_05170,Landslide,14.277111,74.719833
SLD_05171,Landslide,14.277111,74.729917
SLD_05172,Landslide,14.277611,74.737139
SLD_05173,Landslide,14.277917,74.734278
SLD_05174,Landslide,14.279333,74.715583
SLD_05175,Landslide,14.279917,74.716917
SLD_05176,Landslide,14.283833,74.520778
SLD_05177,Landslide,14.284694,74.729694
SLD_05178,Landslide,14.286172,74.448842
SLD_05179,Landslide,14.286222,74.511278
SLD_05180,Landslide,14.28725,74.686306
SLD_05181,Landslide,14.288222,74.6915
SLD_05182,Landslide,14.28825,74.692472
SLD_05183,Landslide,14.288722,74.542278
SLD_05184,Landslide,14.288833,74.693306
SLD_05185,Landslide,14.290722,74.701028
SLD_05186,Landslide,14.291778,74.695083
SLD_05187,Landslide,14.293111,74.696556
SLD_05188,Landslide,14.294267,74.442725
SLD_05189,Landslide,14.297,74.475506
SLD_05190,Landslide,14.297014,74.471497
SLD_05191,Landslide,14.297056,74.472044
SLD_05192,Landslide,14.297567,74.475619
SLD_05193,Landslide,14.298681,74.475822
SLD_05194,Landslide,14.301492,74.487336
SLD_05195,Landslide,14.303511,74.483756
SLD_05196,Landslide,14.304397,74.486889
SLD_05197,Landslide,14.306669,74.491472
SLD_05198,Landslide,14.332056,74.545861
SLD_05199,Landslide,14.334578,74.435539
SLD_05200,Landslide,14.337917,74.567028
SLD_05201,Landslide,14.349944,74.508361
SLD_05202,Landslide,14.350194,74.507242
SLD_05203,Landslide,14.350817,74.433283
SLD_05204,Landslide,14.3521,74.449561
SLD_05205,Landslide,14.357747,74.4182
SLD_05206,Landslide,14.368361,74.410456
SLD_05207,Landslide,14.389433,74.431697
SLD_05208,Landslide,14.389806,74.665028
SLD_05209,Landslide,14.391972,74.662222
SLD_05210,Landslide,14.396889,74.664222
SLD_05211,Landslide,14.397139,74.666472
SLD_05212,Landslide,14.397333,74.665833
SLD_05213,Landslide,14.407583,74.449869
SLD_05214,Landslide,14.411639,74.434944
SLD_05215,Landslide,14.420217,74.414311
SLD_05216,Landslide,14.430736,74.40605
SLD_05217,Landslide,14.435161,74.404422
SLD_05218,Landslide,14.435217,74.471117
SLD_05219,Landslide,14.437611,74.478415
SLD_05220,Landslide,14.438194,74.786167
SLD_05221,Landslide,14.438631,74.479369
SLD_05222,Landslide,14.438972,74.787028
SLD_05223,Landslide,14.439564,74.467028
SLD_05224,Landslide,14.439661,74.479758
SLD_05225,Landslide,14.440903,74.468294
SLD_05226,Landslide,14.442389,74.785417
SLD_05227,Landslide,14.442861,74.785889
SLD_05228,Landslide,14.443583,74.469028
SLD_05229,Landslide,14.443583,74.783861
SLD_05230,Landslide,14.443778,74.468528
SLD_05231,Landslide,14.452075,74.450083
SLD_05232,Landslide,14.452544,74.447486
SLD_05233,Landslide,14.452594,74.447908
SLD_05234,Landslide,14.453331,74.452339
SLD_05235,Landslide,14.454286,74.485383
SLD_05236,Landslide,14.454528,74.778833
SLD_05237,Landslide,14.455586,74.471689
SLD_05238,Landslide,14.455597,74.482706
SLD_05239,Landslide,14.459444,74.777139
SLD_05240,Landslide,14.461056,74.753222
SLD_05241,Landslide,14.467861,74.803083
SLD_05242,Landslide,14.470769,74.459786
SLD_05243,Landslide,14.471861,74.77525
SLD_05244,Landslide,14.474,74.775167
SLD_05245,Landslide,14.474361,74.776611
SLD_05246,Landslide,14.47875,74.807306
SLD_05247,Landslide,14.480294,74.4378
SLD_05248,Landslide,14.480294,74.4378
SLD_05249,Landslide,14.481,74.877056
SLD_05250,Landslide,14.486453,74.495181
SLD_05251,Landslide,14.487181,74.494575
SLD_05252,Landslide,14.490544,74.496694
SLD_05253,Landslide,14.49075,74.772639
SLD_05254,Landslide,14.4945,74.80475
SLD_05255,Landslide,14.5,74.81
SLD_05256,Landslide,14.5,74.77
SLD_05257,Landslide,14.504106,74.361631
SLD_05258,Landslide,14.504397,74.362122
SLD_05259,Landslide,14.509406,74.526333
SLD_05260,Landslide,14.51,74.8
SLD_05261,Landslide,14.51,74.8
SLD_05262,Landslide,14.51,74.79
SLD_05263,Landslide,14.51,74.83
SLD_05264,Landslide,14.51,74.84
SLD_05265,Landslide,14.51,74.82
SLD_05266,Landslide,14.51,74.82
SLD_05267,Landslide,14.51,74.82
SLD_05268,Landslide,14.51,74.81
SLD_05269,Landslide,14.51,74.81
SLD_05270,Landslide,14.51,74.81
SLD_05271,Landslide,14.51,74.81
SLD_05272,Landslide,14.51,74.82
SLD_05273,Landslide,14.51,74.83
SLD_05274,Landslide,14.51,74.81
SLD_05275,Landslide,14.51,74.78
SLD_05276,Landslide,14.51,74.88
SLD_05277,Landslide,14.513489,74.411117
SLD_05278,Landslide,14.513489,74.411117
SLD_05279,Landslide,14.517317,74.409617
SLD_05280,Landslide,14.517933,74.409533
SLD_05281,Landslide,14.52,74.79
SLD_05282,Landslide,14.52,74.84
SLD_05283,Landslide,14.52,74.84
SLD_05284,Landslide,14.52,74.81
SLD_05285,Landslide,14.52,74.88
SLD_05286,Landslide,14.522436,74.566222
SLD_05287,Landslide,14.522492,74.576103
SLD_05288,Landslide,14.52535,74.561575
SLD_05289,Landslide,14.527781,74.631389
SLD_05290,Landslide,14.53,74.8
SLD_05291,Landslide,14.53,74.83
SLD_05292,Landslide,14.53,74.85
SLD_05293,Landslide,14.53,74.85
SLD_05294,Landslide,14.53,74.76
SLD_05295,Landslide,14.530608,74.644547
SLD_05296,Landslide,14.536633,74.349539
SLD_05297,Landslide,14.538083,74.398733
SLD_05298,Landslide,14.54,74.8
SLD_05299,Landslide,14.54,74.82
SLD_05300,Landslide,14.54,74.82
SLD_05301,Landslide,14.54,74.79
SLD_05302,Landslide,14.54,74.79
SLD_05303,Landslide,14.54,74.83
SLD_05304,Landslide,14.54,74.84
SLD_05305,Landslide,14.5449,74.442217
SLD_05306,Landslide,14.547444,74.702506
SLD_05307,Landslide,14.547444,74.7025
SLD_05308,Landslide,14.552222,74.768611
SLD_05309,Landslide,14.56,74.88
SLD_05310,Landslide,14.57,74.86
SLD_05311,Landslide,14.576556,74.383556
SLD_05312,Landslide,14.576889,74.383556
SLD_05313,Landslide,14.577564,74.557517
SLD_05314,Landslide,14.58,74.87
SLD_05315,Landslide,14.58025,74.382819
SLD_05316,Landslide,14.580583,74.38275
SLD_05317,Landslide,14.581078,74.382472
SLD_05318,Landslide,14.581617,74.372433
SLD_05319,Landslide,14.583333,74.35
SLD_05320,Landslide,14.59155,74.35905
SLD_05321,Landslide,14.5932,74.360217
SLD_05322,Landslide,14.6,74.77
SLD_05323,Landslide,14.601428,74.367167
SLD_05324,Landslide,14.602008,74.367908
SLD_05325,Landslide,14.602117,74.363667
SLD_05326,Landslide,14.603067,74.380464
SLD_05327,Landslide,14.604,74.35775
SLD_05328,Landslide,14.60555,74.361867
SLD_05329,Landslide,14.60605,74.3619
SLD_05330,Landslide,14.608483,74.3607
SLD_05331,Landslide,14.60875,74.360183
SLD_05332,Landslide,14.609133,74.688339
SLD_05333,Landslide,14.613297,74.554911
SLD_05334,Landslide,14.61335,74.357433
SLD_05335,Landslide,14.613467,74.35745
SLD_05336,Landslide,14.61375,74.35795
SLD_05337,Landslide,14.613833,74.306
SLD_05338,Landslide,14.614033,74.305017
SLD_05339,Landslide,14.61505,74.357683
SLD_05340,Landslide,14.615669,74.555067
SLD_05341,Landslide,14.615761,74.557853
SLD_05342,Landslide,14.63,74.91
SLD_05343,Landslide,14.63,74.87
SLD_05344,Landslide,14.64,74.8
SLD_05345,Landslide,14.65,74.8
SLD_05346,Landslide,14.66,74.83
SLD_05347,Landslide,14.66,74.84
SLD_05348,Landslide,14.67,74.85
SLD_05349,Landslide,14.67,74.85
SLD_05350,Landslide,14.67,74.85
SLD_05351,Landslide,14.672017,74.310767
SLD_05352,Landslide,14.672233,74.311217
SLD_05353,Landslide,14.685267,74.3762
SLD_05354,Landslide,14.685386,74.409675
SLD_05355,Landslide,14.68815,74.3545
SLD_05356,Landslide,14.688317,74.353283
SLD_05357,Landslide,14.69,74.82
SLD_05358,Landslide,14.69,74.9
SLD_05359,Landslide,14.69,74.82
SLD_05360,Landslide,14.6909,74.343717
SLD_05361,Landslide,14.7,74.82
SLD_05362,Landslide,14.7,74.88
SLD_05363,Landslide,14.7,74.88
SLD_05364,Landslide,14.7,74.84
SLD_05365,Landslide,14.7,74.91
SLD_05366,Landslide,14.71,74.81
SLD_05367,Landslide,14.71,74.83
SLD_05368,Landslide,14.71,74.84
SLD_05369,Landslide,14.72,74.78
SLD_05370,Landslide,14.73,74.75
SLD_05371,Landslide,14.73,74.82
SLD_05372,Landslide,14.73,74.88
SLD_05373,Landslide,14.73,74.89
SLD_05374,Landslide,14.734722,74.680556
SLD_05375,Landslide,14.73525,74.678889
SLD_05376,Landslide,14.738889,74.674258
SLD_05377,Landslide,14.74,74.82
SLD_05378,Landslide,14.743333,74.665833
SLD_05379,Landslide,14.743611,74.651472
SLD_05380,Landslide,14.744167,74.580833
SLD_05381,Landslide,14.744972,74.663611
SLD_05382,Landslide,14.746339,74.662003
SLD_05383,Landslide,14.746378,74.250608
SLD_05384,Landslide,14.746444,74.250233
SLD_05385,Landslide,14.746661,74.250747
SLD_05386,Landslide,14.746788,74.250685
SLD_05387,Landslide,14.746861,74.250008
SLD_05388,Landslide,14.747278,74.560556
SLD_05389,Landslide,14.75,74.86
SLD_05390,Landslide,14.76,74.8
SLD_05391,Landslide,14.76,74.81
SLD_05392,Landslide,14.76,74.81
SLD_05393,Landslide,14.761667,74.191572
SLD_05394,Landslide,14.766164,74.188228
SLD_05395,Landslide,14.77,74.81
SLD_05396,Landslide,14.77,74.81
SLD_05397,Landslide,14.77,74.83
SLD_05398,Landslide,14.77,74.86
SLD_05399,Landslide,14.77,74.82
SLD_05400,Landslide,14.77,74.81
SLD_05401,Landslide,14.770642,74.163617
SLD_05402,Landslide,14.771761,74.162281
SLD_05403,Landslide,14.7782,74.6613
SLD_05404,Landslide,14.78,74.84
SLD_05405,Landslide,14.78,74.81
SLD_05406,Landslide,14.78,74.88
SLD_05407,Landslide,14.7809,74.14655
SLD_05408,Landslide,14.781483,74.136114
SLD_05409,Landslide,14.79,74.95
SLD_05410,Landslide,14.790583,74.115267
SLD_05411,Landslide,14.791131,74.116453
SLD_05412,Landslide,14.8,74.81
SLD_05413,Landslide,14.8,74.81
SLD_05414,Landslide,14.8,74.75
SLD_05415,Landslide,14.8,74.83
SLD_05416,Landslide,14.803672,74.125169
SLD_05417,Landslide,14.81,74.81
SLD_05418,Landslide,14.81,74.76
SLD_05419,Landslide,14.82,74.81
SLD_05420,Landslide,14.834917,74.177044
SLD_05421,Landslide,14.8361,74.6537
SLD_05422,Landslide,14.8376,74.4395
SLD_05423,Landslide,14.84,74.84
SLD_05424,Landslide,14.846669,74.183056
SLD_05425,Landslide,14.846883,74.182911
SLD_05426,Landslide,14.846883,74.182911
SLD_05427,Landslide,14.849875,74.179033
SLD_05428,Landslide,14.85,74.83
SLD_05429,Landslide,14.85,74.85
SLD_05430,Landslide,14.853583,74.217447
SLD_05431,Landslide,14.857375,74.230567
SLD_05432,Landslide,14.873633,74.136217
SLD_05433,Landslide,14.8755,74.6543
SLD_05434,Landslide,14.88,74.76
SLD_05435,Landslide,14.88455,74.141756
SLD_05436,Landslide,14.886633,74.165033
SLD_05437,Landslide,14.8879,74.5624
SLD_05438,Landslide,14.889,74.5612
SLD_05439,Landslide,14.8908,74.6549
SLD_05440,Landslide,14.8935,74.6538
SLD_05441,Landslide,14.9,74.82
SLD_05442,Landslide,14.9005,74.197283
SLD_05443,Landslide,14.9021,74.5611
SLD_05444,Landslide,14.908917,74.20405
SLD_05445,Landslide,14.910767,74.098519
SLD_05446,Landslide,14.911914,74.101367
SLD_05447,Landslide,14.9304,74.3575
SLD_05448,Landslide,14.9354,74.3602
SLD_05449,Landslide,14.938647,74.066544
SLD_05450,Landslide,14.940944,74.073261
SLD_05451,Landslide,14.941061,74.072997
SLD_05452,Landslide,14.9413,74.3611
SLD_05453,Landslide,14.9449,74.3613
SLD_05454,Landslide,14.946756,74.068536
SLD_05455,Landslide,14.954078,74.061417
SLD_05456,Landslide,14.954614,74.061364
SLD_05457,Landslide,14.9573,74.060078
SLD_05458,Landslide,14.959956,74.054328
SLD_05459,Landslide,14.965842,74.079686
SLD_05460,Landslide,14.966778,74.077769
SLD_05461,Landslide,14.974,74.5761
SLD_05462,Landslide,14.9854,74.5903
SLD_05463,Landslide,14.9972,74.6548
SLD_05464,Landslide,14.997794,74.067614
SLD_05465,Landslide,15.002611,74.359056
SLD_05466,Landslide,15.003167,74.358917
SLD_05467,Landslide,15.004667,74.358306
SLD_05468,Landslide,15.012778,74.400333
SLD_05469,Landslide,15.013111,74.402306
SLD_05470,Landslide,15.013528,74.404222
SLD_05471,Landslide,15.01375,74.406167
SLD_05472,Landslide,15.014339,74.037694
SLD_05473,Landslide,15.017553,74.034444
SLD_05474,Landslide,15.019861,74.498
SLD_05475,Landslide,15.021,74.434361
SLD_05476,Landslide,15.022417,74.497472
SLD_05477,Landslide,15.02325,74.445278
SLD_05478,Landslide,15.03,74.56
SLD_05479,Landslide,15.031378,74.023722
SLD_05480,Landslide,15.04,74.55
SLD_05481,Landslide,15.04,74.64
SLD_05482,Landslide,15.04,74.64
SLD_05483,Landslide,15.041722,74.349333
SLD_05484,Landslide,15.05,74.63
SLD_05485,Landslide,15.051183,74.022444
SLD_05486,Landslide,15.055383,74.025556
SLD_05487,Landslide,15.056369,74.025861
SLD_05488,Landslide,15.06,74.55
SLD_05489,Landslide,15.09,74.65
SLD_05490,Landslide,15.09,74.65
SLD_05491,Landslide,15.09,74.65
SLD_05492,Landslide,15.09,74.65
SLD_05493,Landslide,15.09,74.52
SLD_05494,Landslide,15.1,74.65
SLD_05495,Landslide,15.1,74.65
SLD_05496,Landslide,15.1,74.65
SLD_05497,Landslide,15.1,74.65
SLD_05498,Landslide,15.1,74.65
SLD_05499,Landslide,15.108639,74.371556
SLD_05500,Landslide,15.109667,74.369389
SLD_05501,Landslide,15.11,74.65
SLD_05502,Landslide,15.11,74.65
SLD_05503,Landslide,15.132222,73.951667
SLD_05504,Landslide,15.135,73.954444
SLD_05505,Landslide,15.148361,74.435333
SLD_05506,Landslide,15.149139,74.445389
SLD_05507,Landslide,15.149417,74.446028
SLD_05508,Landslide,15.149444,74.447861
SLD_05509,Landslide,15.17,74.63
SLD_05510,Landslide,15.17,74.63
SLD_05511,Landslide,15.172214,74.107333
SLD_05512,Landslide,15.187333,74.361389
SLD_05513,Landslide,15.187667,74.361028
SLD_05514,Landslide,15.19,74.55
SLD_05515,Landslide,15.190278,74.498694
SLD_05516,Landslide,15.219278,74.386833
SLD_05517,Landslide,15.22,74.54
SLD_05518,Landslide,15.220639,74.395472
SLD_05519,Landslide,15.221361,74.399944
SLD_05520,Landslide,15.223417,74.398917
SLD_05521,Landslide,15.23,74.54
SLD_05522,Landslide,15.263139,74.33325
SLD_05523,Landslide,15.27,74.1
SLD_05524,Landslide,15.27,74.02
SLD_05525,Landslide,15.28,74.08
SLD_05526,Landslide,15.281444,74.524583
SLD_05527,Landslide,15.282417,74.523472
SLD_05528,Landslide,15.297722,74.509556
SLD_05529,Landslide,15.310972,74.54075
SLD_05530,Landslide,15.321111,74.562417
SLD_05531,Landslide,15.324842,74.382472
SLD_05532,Landslide,15.327206,74.380369
SLD_05533,Landslide,15.3325,74.306333
SLD_05534,Landslide,15.347667,74.348778
SLD_05535,Landslide,15.355,73.976389
SLD_05536,Landslide,15.37,73.960278
SLD_05537,Landslide,15.385,73.951111
SLD_05538,Landslide,15.39,73.913333
SLD_05539,Landslide,15.391667,73.903611
SLD_05540,Landslide,15.394417,74.581083
SLD_05541,Landslide,15.394444,73.903889
SLD_05542,Landslide,15.398753,74.338233
SLD_05543,Landslide,15.4,74.03
SLD_05544,Landslide,15.402778,73.908333
SLD_05545,Landslide,15.41,74.25
SLD_05546,Landslide,15.41,74.24
SLD_05547,Landslide,15.41,74.02
SLD_05548,Landslide,15.41,74.02
SLD_05549,Landslide,15.410917,74.2635
SLD_05550,Landslide,15.410944,74.264944
SLD_05551,Landslide,15.410944,74.264944
SLD_05552,Landslide,15.410972,74.270139
SLD_05553,Landslide,15.411278,74.266278
SLD_05554,Landslide,15.411444,74.267722
SLD_05555,Landslide,15.412194,74.268389
SLD_05556,Landslide,15.412306,74.268694
SLD_05557,Landslide,15.412489,74.267069
SLD_05558,Landslide,15.413047,74.266831
SLD_05559,Landslide,15.4135,74.255333
SLD_05560,Landslide,15.413564,74.26695
SLD_05561,Landslide,15.414333,74.267167
SLD_05562,Landslide,15.415325,74.267275
SLD_05563,Landslide,15.415419,74.280017
SLD_05564,Landslide,15.416361,74.262139
SLD_05565,Landslide,15.416472,74.26075
SLD_05566,Landslide,15.416639,74.261028
SLD_05567,Landslide,15.417044,74.267761
SLD_05568,Landslide,15.418697,74.270856
SLD_05569,Landslide,15.422222,73.985
SLD_05570,Landslide,15.422481,74.279461
SLD_05571,Landslide,15.423686,74.279558
SLD_05572,Landslide,15.425225,74.279814
SLD_05573,Landslide,15.428328,74.285953
SLD_05574,Landslide,15.428539,74.286106
SLD_05575,Landslide,15.429256,74.286292
SLD_05576,Landslide,15.429928,74.286067
SLD_05577,Landslide,15.430053,74.289003
SLD_05578,Landslide,15.430431,74.286019
SLD_05579,Landslide,15.431808,74.291431
SLD_05580,Landslide,15.434722,73.983889
SLD_05581,Landslide,15.438408,74.300336
SLD_05582,Landslide,15.438594,74.299819
SLD_05583,Landslide,15.444444,73.974444
SLD_05584,Landslide,15.53,74.11
SLD_05585,Landslide,15.6,74.1
SLD_05586,Landslide,15.6,74.1
SLD_05587,Landslide,15.6,74.1
SLD_05588,Landslide,15.6,74.11
SLD_05589,Landslide,15.61,74.09
SLD_05590,Landslide,15.61,74.11
SLD_05591,Landslide,15.61,74.11
SLD_05592,Landslide,15.61,74.11
SLD_05593,Landslide,15.63,74.12
SLD_05594,Landslide,15.64,74.12
SLD_05595,Landslide,15.64,74.11
SLD_05596,Landslide,15.646342,74.718306
SLD_05597,Landslide,15.65,74.12
SLD_05598,Landslide,15.65,74.13
SLD_05599,Landslide,15.65,74.13
SLD_05600,Landslide,15.65,74.13
SLD_05601,Landslide,15.65,74.14
SLD_05602,Landslide,15.717903,74.793694
SLD_05603,Landslide,15.718819,74.721806
SLD_05604,Landslide,15.722144,74.720583
SLD_05605,Landslide,15.743528,73.941
SLD_05606,Landslide,15.755333,73.73075
SLD_05607,Landslide,15.774194,74.0
SLD_05608,Landslide,15.774444,74.000278
SLD_05609,Landslide,15.776333,73.985917
SLD_05610,Landslide,15.776778,73.987639
SLD_05611,Landslide,15.777278,73.989139
SLD_05612,Landslide,15.788611,73.874667
SLD_05613,Landslide,15.789667,73.874333
SLD_05614,Landslide,15.790722,73.8705
SLD_05615,Landslide,15.798694,73.864583
SLD_05616,Landslide,15.802306,73.946806
SLD_05617,Landslide,15.8025,74.167222
SLD_05618,Landslide,15.803611,74.129722
SLD_05619,Landslide,15.803833,73.947556
SLD_05620,Landslide,15.804167,74.1625
SLD_05621,Landslide,15.804722,74.160556
SLD_05622,Landslide,15.806667,74.165
SLD_05623,Landslide,15.812083,73.970278
SLD_05624,Landslide,15.815583,73.976694
SLD_05625,Landslide,15.816,73.9765
SLD_05626,Landslide,15.816528,73.976167
SLD_05627,Landslide,15.816889,73.978167
SLD_05628,Landslide,15.817306,73.978
SLD_05629,Landslide,15.824444,74.048056
SLD_05630,Landslide,15.824722,74.049444
SLD_05631,Landslide,15.825472,74.056389
SLD_05632,Landslide,15.825556,74.0575
SLD_05633,Landslide,15.831111,74.026111
SLD_05634,Landslide,15.834722,73.950361
SLD_05635,Landslide,15.838222,73.90675
SLD_05636,Landslide,15.838472,73.905139
SLD_05637,Landslide,15.840889,73.928556
SLD_05638,Landslide,15.841361,73.956444
SLD_05639,Landslide,15.843556,73.956028
SLD_05640,Landslide,15.844722,74.062778
SLD_05641,Landslide,15.855167,73.951778
SLD_05642,Landslide,15.8565,73.953333
SLD_05643,Landslide,15.856833,73.953556
SLD_05644,Landslide,15.858139,73.955139
SLD_05645,Landslide,15.85825,73.949861
SLD_05646,Landslide,15.860528,73.955972
SLD_05647,Landslide,15.863389,73.92275
SLD_05648,Landslide,15.86425,73.966306
SLD_05649,Landslide,15.864972,73.957944
SLD_05650,Landslide,15.865333,73.957722
SLD_05651,Landslide,15.866139,73.975
SLD_05652,Landslide,15.868194,73.839139
