ID,Category,Latitude,Longitude
SLD_02190,Landslide,10.294189,77.548397
SLD_02191,Landslide,10.294911,77.774781
SLD_02192,Landslide,10.295222,77.179944
SLD_02193,Landslide,10.295556,77.017306
SLD_02194,Landslide,10.296417,77.017333
SLD_02195,Landslide,10.297194,77.181306
SLD_02196,Landslide,10.297458,76.968019
SLD_02197,Landslide,10.297958,76.826036
SLD_02198,Landslide,10.298056,77.019083
SLD_02199,Landslide,10.298472,76.458306
SLD_02200,Landslide,10.298947,76.832175
SLD_02201,Landslide,10.299047,77.55115
SLD_02202,Landslide,10.299242,76.831867
SLD_02203,Landslide,10.299583,77.197306
SLD_02204,Landslide,10.29965,77.551875
SLD_02205,Landslide,10.299944,77.182667
SLD_02206,Landslide,10.300208,76.944544
SLD_02207,Landslide,10.300283,76.946444
SLD_02208,Landslide,10.300331,77.768722
SLD_02209,Landslide,10.300531,76.829131
SLD_02210,Landslide,10.300608,77.769753
SLD_02211,Landslide,10.301,77.020722
SLD_02212,Landslide,10.301111,77.020861
SLD_02213,Landslide,10.301278,76.949597
SLD_02214,Landslide,10.301333,76.419556
SLD_02215,Landslide,10.301378,76.443125
SLD_02216,Landslide,10.301383,76.783394
SLD_02217,Landslide,10.301614,76.783903
SLD_02218,Landslide,10.301622,76.493058
SLD_02219,Landslide,10.301875,76.751358
SLD_02220,Landslide,10.302417,77.181889
SLD_02221,Landslide,10.302667,77.712683
SLD_02222,Landslide,10.302903,76.757969
SLD_02223,Landslide,10.302983,77.757842
SLD_02224,Landslide,10.303325,76.579431
SLD_02225,Landslide,10.30335,77.763042
SLD_02226,Landslide,10.303481,76.705925
SLD_02227,Landslide,10.30375,76.433897
SLD_02228,Landslide,10.304078,76.867225
SLD_02229,Landslide,10.304292,76.86725
SLD_02230,Landslide,10.3056,76.8584
SLD_02231,Landslide,10.305733,76.745436
SLD_02232,Landslide,10.305747,76.943708
SLD_02233,Landslide,10.306119,76.744978
SLD_02234,Landslide,10.306172,77.554861
SLD_02235,Landslide,10.306778,76.744869
SLD_02236,Landslide,10.307453,76.720789
SLD_02237,Landslide,10.307786,76.947572
SLD_02238,Landslide,10.308175,76.625056
SLD_02239,Landslide,10.308794,76.722217
SLD_02240,Landslide,10.309331,76.978678
SLD_02241,Landslide,10.309508,76.910206
SLD_02242,Landslide,10.309697,76.706328
SLD_02243,Landslide,10.309886,76.897606
SLD_02244,Landslide,10.310044,77.562853
SLD_02245,Landslide,10.311542,77.566256
SLD_02246,Landslide,10.312428,76.73735
SLD_02247,Landslide,10.312467,76.717233
SLD_02248,Landslide,10.312653,76.982281
SLD_02249,Landslide,10.31375,77.192167
SLD_02250,Landslide,10.313836,76.892428
SLD_02251,Landslide,10.313947,76.892933
SLD_02252,Landslide,10.314283,76.979111
SLD_02253,Landslide,10.314319,76.633278
SLD_02254,Landslide,10.314694,76.893206
SLD_02255,Landslide,10.315097,76.7335
SLD_02256,Landslide,10.315139,77.196389
SLD_02257,Landslide,10.315153,76.893475
SLD_02258,Landslide,10.31525,77.566206
SLD_02259,Landslide,10.315453,77.577625
SLD_02260,Landslide,10.316919,76.897617
SLD_02261,Landslide,10.317633,77.565611
SLD_02262,Landslide,10.318242,77.565142
SLD_02263,Landslide,10.319008,76.981919
SLD_02264,Landslide,10.320264,77.559425
SLD_02265,Landslide,10.320331,76.844325
SLD_02266,Landslide,10.320611,76.466183
SLD_02267,Landslide,10.321139,77.565797
SLD_02268,Landslide,10.322528,77.20825
SLD_02269,Landslide,10.32335,76.9826
SLD_02270,Landslide,10.323417,77.566197
SLD_02271,Landslide,10.325528,77.028722
SLD_02272,Landslide,10.326347,76.984431
SLD_02273,Landslide,10.326444,77.031333
SLD_02274,Landslide,10.326639,77.031889
SLD_02275,Landslide,10.327861,77.052111
SLD_02276,Landslide,10.329167,77.036917
SLD_02277,Landslide,10.329381,76.961111
SLD_02278,Landslide,10.329467,76.935039
SLD_02279,Landslide,10.3295,77.037139
SLD_02280,Landslide,10.329806,77.039278
SLD_02281,Landslide,10.329944,77.021972
SLD_02282,Landslide,10.330167,77.041972
SLD_02283,Landslide,10.330444,77.039556
SLD_02284,Landslide,10.331056,77.020361
SLD_02285,Landslide,10.33165,77.563944
SLD_02286,Landslide,10.331694,77.041444
SLD_02287,Landslide,10.331786,76.958731
SLD_02288,Landslide,10.331972,77.047139
SLD_02289,Landslide,10.332,77.039556
SLD_02290,Landslide,10.33225,77.039278
SLD_02291,Landslide,10.332528,77.03975
SLD_02292,Landslide,10.332778,77.0435
SLD_02293,Landslide,10.332833,77.043917
SLD_02294,Landslide,10.332889,77.044333
SLD_02295,Landslide,10.332972,77.043
SLD_02296,Landslide,10.333422,76.9614
SLD_02297,Landslide,10.334858,77.576389
SLD_02298,Landslide,10.335672,76.962867
SLD_02299,Landslide,10.336119,77.578139
SLD_02300,Landslide,10.340708,76.912872
SLD_02301,Landslide,10.340856,77.572733
SLD_02302,Landslide,10.340994,76.911064
SLD_02303,Landslide,10.341633,76.903489
SLD_02304,Landslide,10.342139,76.916631
SLD_02305,Landslide,10.342422,76.916044
SLD_02306,Landslide,10.342442,76.918139
SLD_02307,Landslide,10.342506,76.903153
SLD_02308,Landslide,10.342689,76.918153
SLD_02309,Landslide,10.343769,77.574058
SLD_02310,Landslide,10.346594,77.574575
SLD_02311,Landslide,10.347058,76.454839
SLD_02312,Landslide,10.348139,77.781022
SLD_02313,Landslide,10.349056,77.574342
SLD_02314,Landslide,10.3496,76.997897
SLD_02315,Landslide,10.349728,76.375636
SLD_02316,Landslide,10.34985,76.934947
SLD_02317,Landslide,10.350047,76.935408
SLD_02318,Landslide,10.350214,76.935136
SLD_02319,Landslide,10.350692,77.778092
SLD_02320,Landslide,10.350936,76.897556
SLD_02321,Landslide,10.35105,76.935903
SLD_02322,Landslide,10.351622,76.898169
SLD_02323,Landslide,10.351717,76.936442
SLD_02324,Landslide,10.351944,76.966111
SLD_02325,Landslide,10.352011,76.936617
SLD_02326,Landslide,10.352294,77.774639
SLD_02327,Landslide,10.352725,77.573764
SLD_02328,Landslide,10.352907,76.819293
SLD_02329,Landslide,10.352997,76.999106
SLD_02330,Landslide,10.353233,77.572361
SLD_02331,Landslide,10.353306,77.185528
SLD_02332,Landslide,10.353361,77.216706
SLD_02333,Landslide,10.354106,77.593025
SLD_02334,Landslide,10.354333,76.972683
SLD_02335,Landslide,10.354714,76.972575
SLD_02336,Landslide,10.354944,76.963183
SLD_02337,Landslide,10.355205,76.811528
SLD_02338,Landslide,10.355561,76.972572
SLD_02339,Landslide,10.355887,76.819293
SLD_02340,Landslide,10.356444,76.972536
SLD_02341,Landslide,10.356811,76.960642
SLD_02342,Landslide,10.357117,76.960231
SLD_02343,Landslide,10.358003,77.556419
SLD_02344,Landslide,10.359469,77.769122
SLD_02345,Landslide,10.360361,77.184222
SLD_02346,Landslide,10.360675,76.994706
SLD_02347,Landslide,10.3608,77.528139
SLD_02348,Landslide,10.361656,77.533794
SLD_02349,Landslide,10.361797,77.535025
SLD_02350,Landslide,10.362906,77.529744
SLD_02351,Landslide,10.363356,76.981175
SLD_02352,Landslide,10.363389,76.995825
SLD_02353,Landslide,10.363467,77.539144
SLD_02354,Landslide,10.363958,77.757472
SLD_02355,Landslide,10.364092,77.530231
SLD_02356,Landslide,10.364186,77.547044
SLD_02357,Landslide,10.364683,77.539483
SLD_02358,Landslide,10.365706,76.99165
SLD_02359,Landslide,10.3659,76.9478
SLD_02360,Landslide,10.3667,76.9515
SLD_02361,Landslide,10.3669,76.9514
SLD_02362,Landslide,10.367647,77.631219
SLD_02363,Landslide,10.367658,77.539
SLD_02364,Landslide,10.367822,77.756367
SLD_02365,Landslide,10.367825,77.538181
SLD_02366,Landslide,10.368411,76.99395
SLD_02367,Landslide,10.36865,76.992614
SLD_02368,Landslide,10.369194,77.753939
SLD_02369,Landslide,10.369325,76.992967
SLD_02370,Landslide,10.371014,76.994111
SLD_02371,Landslide,10.371364,76.994128
SLD_02372,Landslide,10.371556,77.751583
SLD_02373,Landslide,10.371606,76.994097
SLD_02374,Landslide,10.378392,76.997217
SLD_02375,Landslide,10.380053,76.997308
SLD_02376,Landslide,10.382806,77.049389
SLD_02377,Landslide,10.383017,76.997128
SLD_02378,Landslide,10.383186,76.997114
SLD_02379,Landslide,10.383917,77.662003
SLD_02380,Landslide,10.383942,76.988792
SLD_02381,Landslide,10.384472,76.988072
SLD_02382,Landslide,10.384506,76.994653
SLD_02383,Landslide,10.384525,76.989269
SLD_02384,Landslide,10.384944,76.991008
SLD_02385,Landslide,10.385033,76.989908
SLD_02386,Landslide,10.385083,76.989794
SLD_02387,Landslide,10.385575,76.996517
SLD_02388,Landslide,10.386417,77.049417
SLD_02389,Landslide,10.388494,76.769186
SLD_02390,Landslide,10.389861,77.005111
SLD_02391,Landslide,10.391014,76.998797
SLD_02392,Landslide,10.391533,76.999431
SLD_02393,Landslide,10.391556,77.003278
SLD_02394,Landslide,10.392083,77.001806
SLD_02395,Landslide,10.393472,77.009667
SLD_02396,Landslide,10.393528,77.000167
SLD_02397,Landslide,10.393667,77.000556
SLD_02398,Landslide,10.393944,77.000194
SLD_02399,Landslide,10.394833,76.973944
SLD_02400,Landslide,10.395039,76.991733
SLD_02401,Landslide,10.395222,77.010111
SLD_02402,Landslide,10.397167,77.045111
SLD_02403,Landslide,10.398639,77.045222
SLD_02404,Landslide,10.398778,77.012333
SLD_02405,Landslide,10.398917,77.012583
SLD_02406,Landslide,10.401694,77.010917
SLD_02407,Landslide,10.404611,77.043083
SLD_02408,Landslide,10.405183,76.957953
SLD_02409,Landslide,10.405375,76.957264
SLD_02410,Landslide,10.405542,76.957083
SLD_02411,Landslide,10.405756,76.956897
SLD_02412,Landslide,10.405792,76.956944
SLD_02413,Landslide,10.406667,76.955633
SLD_02414,Landslide,10.407228,76.831808
SLD_02415,Landslide,10.407583,77.046111
SLD_02416,Landslide,10.408278,77.042833
SLD_02417,Landslide,10.409028,77.044694
SLD_02418,Landslide,10.414558,76.950028
SLD_02419,Landslide,10.414911,76.995531
SLD_02420,Landslide,10.415111,76.949639
SLD_02421,Landslide,10.415278,77.043722
SLD_02422,Landslide,10.415981,76.948419
SLD_02423,Landslide,10.416625,76.948019
SLD_02424,Landslide,10.418444,77.039194
SLD_02425,Landslide,10.418444,77.039194
SLD_02426,Landslide,10.418611,77.038944
SLD_02427,Landslide,10.41895,76.761278
SLD_02428,Landslide,10.418997,76.992547
SLD_02429,Landslide,10.419278,77.037944
SLD_02430,Landslide,10.419972,77.036528
SLD_02431,Landslide,10.420275,76.771125
SLD_02432,Landslide,10.420694,77.035944
SLD_02433,Landslide,10.421347,76.767208
SLD_02434,Landslide,10.421417,77.035139
SLD_02435,Landslide,10.421672,76.767213
SLD_02436,Landslide,10.421786,76.767506
SLD_02437,Landslide,10.421888,76.766492
SLD_02438,Landslide,10.422528,77.03175
SLD_02439,Landslide,10.422583,77.031556
SLD_02440,Landslide,10.422722,77.031806
SLD_02441,Landslide,10.424639,77.020139
SLD_02442,Landslide,10.425,77.02025
SLD_02443,Landslide,10.427972,77.018278
SLD_02444,Landslide,10.428,77.018083
SLD_02445,Landslide,10.428306,77.022625
SLD_02446,Landslide,10.428444,77.022111
SLD_02447,Landslide,10.428694,77.022222
SLD_02448,Landslide,10.429889,77.022889
SLD_02449,Landslide,10.434222,77.003972
SLD_02450,Landslide,10.436056,77.01075
SLD_02451,Landslide,10.436056,77.011139
SLD_02452,Landslide,10.437361,77.012444
SLD_02453,Landslide,10.437972,77.011139
SLD_02454,Landslide,10.438278,77.011806
SLD_02455,Landslide,10.438858,76.362567
SLD_02456,Landslide,10.439167,77.013056
SLD_02457,Landslide,10.439975,76.437939
SLD_02458,Landslide,10.44625,77.028806
SLD_02459,Landslide,10.447361,77.026222
SLD_02460,Landslide,10.449658,76.982583
SLD_02461,Landslide,10.450786,76.838131
SLD_02462,Landslide,10.451009,76.66347
SLD_02463,Landslide,10.451523,76.666232
SLD_02464,Landslide,10.452069,76.825522
SLD_02465,Landslide,10.452206,76.832933
SLD_02466,Landslide,10.452394,76.833617
SLD_02467,Landslide,10.45264,76.668505
SLD_02468,Landslide,10.45275,76.668552
SLD_02469,Landslide,10.45312,76.669093
SLD_02470,Landslide,10.453812,76.66986
SLD_02471,Landslide,10.454117,76.834178
SLD_02472,Landslide,10.4563,76.66926
SLD_02473,Landslide,10.456635,76.67035
SLD_02474,Landslide,10.4576,76.6655
SLD_02475,Landslide,10.465139,77.061556
SLD_02476,Landslide,10.465636,77.739114
SLD_02477,Landslide,10.46591,76.5648
SLD_02478,Landslide,10.466567,77.740492
SLD_02479,Landslide,10.466972,77.059361
SLD_02480,Landslide,10.467083,77.059278
SLD_02481,Landslide,10.467801,76.565078
SLD_02482,Landslide,10.4695,77.059167
SLD_02483,Landslide,10.4698,76.5641
SLD_02484,Landslide,10.47005,77.745292
SLD_02485,Landslide,10.470528,77.057444
SLD_02486,Landslide,10.471278,77.059528
SLD_02487,Landslide,10.471642,77.746044
SLD_02488,Landslide,10.471917,77.059083
SLD_02489,Landslide,10.472278,77.741753
SLD_02490,Landslide,10.478986,77.754986
SLD_02491,Landslide,10.479217,76.323517
SLD_02492,Landslide,10.479383,77.755372
SLD_02493,Landslide,10.479529,76.512323
SLD_02494,Landslide,10.479628,76.323519
SLD_02495,Landslide,10.479694,76.323317
SLD_02496,Landslide,10.479755,76.528452
SLD_02497,Landslide,10.479972,77.092056
SLD_02498,Landslide,10.480033,76.323953
SLD_02499,Landslide,10.480044,77.756742
SLD_02500,Landslide,10.480558,76.320931
SLD_02501,Landslide,10.4808,76.5356
SLD_02502,Landslide,10.481158,77.758258
SLD_02503,Landslide,10.4813,76.5261
SLD_02504,Landslide,10.481833,76.512625
SLD_02505,Landslide,10.481861,77.093861
SLD_02506,Landslide,10.483,76.5286
SLD_02507,Landslide,10.483532,76.510802
SLD_02508,Landslide,10.483917,77.096056
SLD_02509,Landslide,10.484014,77.761886
SLD_02510,Landslide,10.484317,76.491312
SLD_02511,Landslide,10.484514,76.321833
SLD_02512,Landslide,10.486194,77.120694
SLD_02513,Landslide,10.48721,76.502767
SLD_02514,Landslide,10.487661,76.322006
SLD_02515,Landslide,10.487814,76.322603
SLD_02516,Landslide,10.487994,76.321703
SLD_02517,Landslide,10.488847,76.501153
SLD_02518,Landslide,10.490861,77.120806
SLD_02519,Landslide,10.492222,77.113056
SLD_02520,Landslide,10.493,76.5618
SLD_02521,Landslide,10.493417,77.116222
SLD_02522,Landslide,10.494,76.4994
SLD_02523,Landslide,10.494222,77.118
SLD_02524,Landslide,10.500578,76.286672
SLD_02525,Landslide,10.507833,76.337714
SLD_02526,Landslide,10.507912,76.509617
SLD_02527,Landslide,10.50813,76.627101
SLD_02528,Landslide,10.509711,76.338167
SLD_02529,Landslide,10.511741,76.630045
SLD_02530,Landslide,10.5125,76.70548
SLD_02531,Landslide,10.512772,76.706638
SLD_02532,Landslide,10.513072,76.340317
SLD_02533,Landslide,10.513337,76.523822
SLD_02534,Landslide,10.513456,76.705238
SLD_02535,Landslide,10.514386,76.708769
SLD_02536,Landslide,10.514672,76.336389
SLD_02537,Landslide,10.514767,76.336564
SLD_02538,Landslide,10.514844,76.714898
SLD_02539,Landslide,10.514993,76.722541
SLD_02540,Landslide,10.515619,76.338414
SLD_02541,Landslide,10.515897,76.308169
SLD_02542,Landslide,10.516015,76.707017
SLD_02543,Landslide,10.516108,76.714738
SLD_02544,Landslide,10.51619,76.714973
SLD_02545,Landslide,10.516308,76.310019
SLD_02546,Landslide,10.517512,76.706842
SLD_02547,Landslide,10.517591,76.635992
SLD_02548,Landslide,10.518439,76.707104
SLD_02549,Landslide,10.5185,76.6306
SLD_02550,Landslide,10.518808,76.629248
SLD_02551,Landslide,10.519083,76.704987
SLD_02552,Landslide,10.5192,76.72935
SLD_02553,Landslide,10.519324,76.728593
SLD_02554,Landslide,10.519469,76.70468
SLD_02555,Landslide,10.520022,76.629233
SLD_02556,Landslide,10.520291,76.63457
SLD_02557,Landslide,10.52186,76.628728
SLD_02558,Landslide,10.522207,76.64859
SLD_02559,Landslide,10.522236,76.649148
SLD_02560,Landslide,10.52281,76.648173
SLD_02561,Landslide,10.523018,76.648022
SLD_02562,Landslide,10.523363,76.635342
SLD_02563,Landslide,10.523663,76.639443
SLD_02564,Landslide,10.523668,76.642289
SLD_02565,Landslide,10.523768,76.6528
SLD_02566,Landslide,10.523999,76.730808
SLD_02567,Landslide,10.524095,76.63604
SLD_02568,Landslide,10.524426,76.653293
SLD_02569,Landslide,10.52445,76.627285
SLD_02570,Landslide,10.5248,76.6413
SLD_02571,Landslide,10.5249,76.6414
SLD_02572,Landslide,10.525045,76.627113
SLD_02573,Landslide,10.525053,76.653811
SLD_02574,Landslide,10.52508,76.636973
SLD_02575,Landslide,10.5252,76.6391
SLD_02576,Landslide,10.525205,76.64719
SLD_02577,Landslide,10.525447,76.6469
SLD_02578,Landslide,10.525573,76.65591
SLD_02579,Landslide,10.525735,76.62619
SLD_02580,Landslide,10.5259,76.6566
SLD_02581,Landslide,10.526197,76.639938
SLD_02582,Landslide,10.52625,76.640712
SLD_02583,Landslide,10.526352,76.656767
SLD_02584,Landslide,10.526381,76.720458
SLD_02585,Landslide,10.526457,76.637498
SLD_02586,Landslide,10.52648,76.639218
SLD_02587,Landslide,10.52658,76.638208
SLD_02588,Landslide,10.526703,76.704183
SLD_02589,Landslide,10.526765,76.625365
SLD_02590,Landslide,10.52681,76.65506
SLD_02591,Landslide,10.526982,76.725932
SLD_02592,Landslide,10.526998,76.656787
SLD_02593,Landslide,10.527,76.6603
SLD_02594,Landslide,10.527023,76.62514
SLD_02595,Landslide,10.527033,76.646188
SLD_02596,Landslide,10.527178,76.65542
SLD_02597,Landslide,10.527178,76.657258
SLD_02598,Landslide,10.528,76.6587
SLD_02599,Landslide,10.528,76.6675
SLD_02600,Landslide,10.528409,76.72551
SLD_02601,Landslide,10.52845,76.644182
SLD_02602,Landslide,10.528565,76.656988
SLD_02603,Landslide,10.52859,76.643365
SLD_02604,Landslide,10.52886,76.659552
SLD_02605,Landslide,10.528954,76.744945
SLD_02606,Landslide,10.52909,76.66085
SLD_02607,Landslide,10.529327,76.662737
SLD_02608,Landslide,10.529373,76.666168
SLD_02609,Landslide,10.529405,76.658323
SLD_02610,Landslide,10.529522,76.622937
SLD_02611,Landslide,10.529618,76.74376
SLD_02612,Landslide,10.529733,76.66361
SLD_02613,Landslide,10.52995,76.66664
SLD_02614,Landslide,10.530195,76.622477
SLD_02615,Landslide,10.530427,76.702402
SLD_02616,Landslide,10.530468,76.66702
SLD_02617,Landslide,10.531615,76.621292
SLD_02618,Landslide,10.531677,76.668657
SLD_02619,Landslide,10.533772,76.666526
SLD_02620,Landslide,10.533957,76.672943
SLD_02621,Landslide,10.534028,76.360936
SLD_02622,Landslide,10.53409,76.673132
SLD_02623,Landslide,10.535607,76.67363
SLD_02624,Landslide,10.535642,76.673373
SLD_02625,Landslide,10.53592,76.670983
SLD_02626,Landslide,10.536065,76.613566
SLD_02627,Landslide,10.536253,76.670532
SLD_02628,Landslide,10.536482,76.668683
SLD_02629,Landslide,10.536763,76.665423
SLD_02630,Landslide,10.536985,76.667702
SLD_02631,Landslide,10.536993,76.668405
SLD_02632,Landslide,10.537015,76.668252
SLD_02633,Landslide,10.537323,76.728492
SLD_02634,Landslide,10.53758,76.67444
SLD_02635,Landslide,10.53852,76.620628
SLD_02636,Landslide,10.538607,76.667587
SLD_02637,Landslide,10.538953,76.672063
SLD_02638,Landslide,10.539537,76.72348
SLD_02639,Landslide,10.540594,76.55919722
SLD_02640,Landslide,10.541594,76.724785
SLD_02641,Landslide,10.541962,76.66618
SLD_02642,Landslide,10.542128,76.666089
SLD_02643,Landslide,10.543345,76.666954
SLD_02644,Landslide,10.544467,76.56024167
SLD_02645,Landslide,10.545428,76.55467778
SLD_02646,Landslide,10.547115,76.675578
SLD_02647,Landslide,10.547612,76.664617
SLD_02648,Landslide,10.547777,76.675724
SLD_02649,Landslide,10.547798,76.665388
SLD_02650,Landslide,10.5481,76.5671
SLD_02651,Landslide,10.5483,76.5622
SLD_02652,Landslide,10.548475,76.54886389
SLD_02653,Landslide,10.548483,76.66505
SLD_02654,Landslide,10.548547,76.675041
SLD_02655,Landslide,10.5494,76.5612
SLD_02656,Landslide,10.550603,76.680796
SLD_02657,Landslide,10.551872,76.56173056
SLD_02658,Landslide,10.551925,76.56581111
SLD_02659,Landslide,10.552392,76.54815
SLD_02660,Landslide,10.55266,76.657883
SLD_02661,Landslide,10.552925,76.56031944
SLD_02662,Landslide,10.553,76.5578
SLD_02663,Landslide,10.553422,76.55888333
SLD_02664,Landslide,10.553458,76.57000278
SLD_02665,Landslide,10.554097,76.370192
SLD_02666,Landslide,10.554211,76.55907778
SLD_02667,Landslide,10.554486,76.57206667
SLD_02668,Landslide,10.554778,76.57425
SLD_02669,Landslide,10.556079,76.63704
SLD_02670,Landslide,10.556614,76.55623333
SLD_02671,Landslide,10.556922,76.57566667
SLD_02672,Landslide,10.558317,76.57376944
SLD_02673,Landslide,10.558536,76.57314722
SLD_02674,Landslide,10.559597,76.54235278
SLD_02675,Landslide,10.559736,76.341814
SLD_02676,Landslide,10.563528,76.342806
SLD_02677,Landslide,10.563561,76.343364
SLD_02678,Landslide,10.5641,76.6729
SLD_02679,Landslide,10.5643,76.307272
SLD_02680,Landslide,10.565367,76.302197
SLD_02681,Landslide,10.570097,76.375089
SLD_02682,Landslide,10.570156,76.298106
SLD_02683,Landslide,10.570556,76.375444
SLD_02684,Landslide,10.572111,76.403667
SLD_02685,Landslide,10.572111,76.403667
SLD_02686,Landslide,10.572344,76.35405
SLD_02687,Landslide,10.572508,76.62551389
SLD_02688,Landslide,10.573286,76.385664
SLD_02689,Landslide,10.574439,76.62656389
SLD_02690,Landslide,10.575928,76.378956
SLD_02691,Landslide,10.576722,76.380022
SLD_02692,Landslide,10.577158,76.406072
SLD_02693,Landslide,10.577431,76.62233611
SLD_02694,Landslide,10.580564,76.352325
SLD_02695,Landslide,10.582369,76.63025556
SLD_02696,Landslide,10.582519,76.62156667
SLD_02697,Landslide,10.583536,76.62397222
SLD_02698,Landslide,10.586383,76.62147778
SLD_02699,Landslide,10.586453,76.62202222
SLD_02700,Landslide,10.586837,76.614269
SLD_02701,Landslide,10.586928,76.60411111
SLD_02702,Landslide,10.587136,76.614962
SLD_02703,Landslide,10.58755,76.61244167
SLD_02704,Landslide,10.587817,76.6136
SLD_02705,Landslide,10.588025,76.60669167
SLD_02706,Landslide,10.588114,76.611825
SLD_02707,Landslide,10.588392,76.60893611
SLD_02708,Landslide,10.58975,76.61396944
SLD_02709,Landslide,10.592108,76.305956
SLD_02710,Landslide,10.594794,76.242333
SLD_02711,Landslide,10.615008,76.2926
SLD_02712,Landslide,10.616386,76.53024444
SLD_02713,Landslide,10.618728,76.55516944
SLD_02714,Landslide,10.618942,76.55425
SLD_02715,Landslide,10.619327,76.554523
SLD_02716,Landslide,10.621085,76.537792
SLD_02717,Landslide,10.621086,76.53286389
SLD_02718,Landslide,10.621236,76.53498056
SLD_02719,Landslide,10.622357,76.525052
SLD_02720,Landslide,10.622833,76.54113889
SLD_02721,Landslide,10.623613,76.542127
SLD_02722,Landslide,10.624725,76.553375
SLD_02723,Landslide,10.625319,76.55210278
SLD_02724,Landslide,10.625742,76.513723
SLD_02725,Landslide,10.625883,76.53450556
SLD_02726,Landslide,10.625922,76.5395
SLD_02727,Landslide,10.626364,76.53525556
SLD_02728,Landslide,10.626847,76.53284722
SLD_02729,Landslide,10.627114,76.53220833
SLD_02730,Landslide,10.6272,76.5355
SLD_02731,Landslide,10.6273,76.5347
SLD_02732,Landslide,10.6276,76.5327
SLD_02733,Landslide,10.627675,76.53075
SLD_02734,Landslide,10.627883,76.536593
SLD_02735,Landslide,10.628661,76.52623056
SLD_02736,Landslide,10.6288,76.5319
SLD_02737,Landslide,10.629437,76.532611
SLD_02738,Landslide,10.6295,76.5258
SLD_02739,Landslide,10.629778,76.230778
SLD_02740,Landslide,10.630083,76.52505556
SLD_02741,Landslide,10.6316,76.52089444
SLD_02742,Landslide,10.632358,76.52025278
SLD_02743,Landslide,10.633653,76.51764722
SLD_02744,Landslide,10.634153,76.517673
SLD_02745,Landslide,10.672875,76.338056
SLD_02746,Landslide,10.740397,76.235328
SLD_02747,Landslide,10.740731,76.234878
SLD_02748,Landslide,10.740731,76.234878
SLD_02749,Landslide,10.825098,76.734842
SLD_02750,Landslide,10.827618,76.776995
SLD_02751,Landslide,10.827964,76.778161
SLD_02752,Landslide,10.828658,76.777358
SLD_02753,Landslide,10.833003,76.775271
SLD_02754,Landslide,10.833465,76.774026
SLD_02755,Landslide,10.833542,76.760691
SLD_02756,Landslide,10.834661,76.76178
SLD_02757,Landslide,10.834695,76.356393
SLD_02758,Landslide,10.836851,76.778284
SLD_02759,Landslide,10.837669,76.773925
SLD_02760,Landslide,10.843375,76.728583
SLD_02761,Landslide,10.848643,76.319883
SLD_02762,Landslide,10.8505,76.2711
SLD_02763,Landslide,10.8508,76.2712
SLD_02764,Landslide,10.851405,76.31827
SLD_02765,Landslide,10.853375,76.732537
SLD_02766,Landslide,10.853934,76.738145
SLD_02767,Landslide,10.854766,76.458106
SLD_02768,Landslide,10.855047,76.453408
SLD_02769,Landslide,10.860338,76.637864
SLD_02770,Landslide,10.860838,76.636159
SLD_02771,Landslide,10.862806,76.630816
SLD_02772,Landslide,10.863184,76.629953
SLD_02773,Landslide,10.863736,76.602972
SLD_02774,Landslide,10.864489,76.604869
SLD_02775,Landslide,10.867341,76.602978
SLD_02776,Landslide,10.868686,76.619767
SLD_02777,Landslide,10.879596,76.687949
SLD_02778,Landslide,10.887625,76.57727
SLD_02779,Landslide,10.888613,76.579875
SLD_02780,Landslide,10.88897,76.581677
SLD_02781,Landslide,10.890288,76.675562
SLD_02782,Landslide,10.897276,76.638435
SLD_02783,Landslide,10.903957,76.625793
SLD_02784,Landslide,10.90562,76.648398
SLD_02785,Landslide,10.906467,76.679003
SLD_02786,Landslide,10.909665,76.62285
SLD_02787,Landslide,10.911788,76.551438
SLD_02788,Landslide,10.912111,76.554256
SLD_02789,Landslide,10.921922,76.64107
SLD_02790,Landslide,10.930498,76.647171
SLD_02791,Landslide,10.930683,76.641218
SLD_02792,Landslide,10.931878,76.644311
SLD_02793,Landslide,10.937644,76.558936
SLD_02794,Landslide,10.94636,76.505947
SLD_02795,Landslide,10.956021,76.571908
SLD_02796,Landslide,10.957348,76.5438
SLD_02797,Landslide,10.962203,76.609662
SLD_02798,Landslide,10.965332,76.610375
SLD_02799,Landslide,10.97039,76.57454
SLD_02800,Landslide,10.97039,76.57454
SLD_02801,Landslide,10.974537,76.627582
SLD_02802,Landslide,10.975952,76.585579
SLD_02803,Landslide,10.975989,76.572928
SLD_02804,Landslide,10.97659,76.55491
SLD_02805,Landslide,10.976649,76.58429
SLD_02806,Landslide,10.977277,76.622685
SLD_02807,Landslide,10.977286,76.574889
SLD_02808,Landslide,10.977561,76.570944
SLD_02809,Landslide,10.979529,76.607141
SLD_02810,Landslide,10.979793,76.606535
SLD_02811,Landslide,10.98023,76.605667
SLD_02812,Landslide,10.980788,76.604885
SLD_02813,Landslide,10.981403,76.579403
SLD_02814,Landslide,10.982088,76.599834
SLD_02815,Landslide,10.982469,76.599359
SLD_02816,Landslide,10.982903,76.595173
SLD_02817,Landslide,10.983786,76.589808
SLD_02818,Landslide,10.984006,76.592178
SLD_02819,Landslide,10.984604,76.587805
SLD_02820,Landslide,10.984642,76.588747
SLD_02821,Landslide,11.0008,76.2455
SLD_02822,Landslide,11.011778,76.5562
SLD_02823,Landslide,11.012586,76.531503
